label,wrist_x,wrist_y,wrist_z,thumb_x,thumb_y,thumb_z,index_x,index_y,index_z,middle_x,middle_y,middle_z,ring_x,ring_y,ring_z,pinky_x,pinky_y,pinky_z
W,0.7246794104576111,0.560162365436554,2.210528720070215e-07,0.7615739107131958,0.3978646695613861,-0.05332964286208153,0.6296300888061523,0.2097785919904709,-0.05800914019346237,0.7060220241546631,0.1692456156015396,-0.05830025672912598,0.7931891679763794,0.20297497510910034,-0.08224649727344513,0.7666604518890381,0.41181132197380066,-0.06268828362226486
W,0.6764740943908691,0.640091061592102,2.003133516836897e-07,0.7083784341812134,0.4720124304294586,-0.04402519762516022,0.5657840371131897,0.2670753598213196,-0.050652287900447845,0.6525184512138367,0.22313134372234344,-0.05130259692668915,0.742104172706604,0.2588467001914978,-0.08254299312829971,0.7071667909622192,0.495898574590683,-0.0677090436220169
W,0.5915161371231079,0.6829158067703247,3.2415945838693005e-07,0.5953373312950134,0.5187440514564514,-0.05717582628130913,0.43338480591773987,0.30877238512039185,-0.06430382281541824,0.5251034498214722,0.23509691655635834,-0.06742292642593384,0.6254039406776428,0.26723167300224304,-0.10392794013023376,0.6008068919181824,0.5440618395805359,-0.09123937785625458
X,0.6924609541893005,0.6952915191650391,-2.591664216566869e-09,0.6443203091621399,0.5146439075469971,-0.07242749631404877,0.6023681163787842,0.2866508960723877,-0.09013726562261581,0.6372994780540466,0.4923783838748932,-0.08616320043802261,0.6755920052528381,0.5749557614326477,-0.05971308797597885,0.7176051735877991,0.5997177362442017,-0.06466663628816605
X,0.755430281162262,0.6047296524047852,7.417011715915578e-08,0.7351296544075012,0.40208736062049866,-0.08552190661430359,0.690841794013977,0.20552676916122437,-0.10131356865167618,0.7274784445762634,0.4084281027317047,-0.09710769355297089,0.7663999199867249,0.48617470264434814,-0.0654234066605568,0.8022757172584534,0.5005659461021423,-0.05966591462492943
X,0.7661113739013672,0.7527560591697693,2.6033921685097994e-08,0.7579078674316406,0.5796207785606384,-0.08678267896175385,0.7174549698829651,0.3767019808292389,-0.10383865237236023,0.7530427575111389,0.5662602186203003,-0.09575839340686798,0.7770364880561829,0.6422344446182251,-0.06617861241102219,0.8112744092941284,0.6680294275283813,-0.06682217121124268
X,0.6573625206947327,0.7933766841888428,-1.6069552799535813e-08,0.6059457063674927,0.6285544633865356,-0.06441070884466171,0.5726542472839355,0.41463667154312134,-0.07368329167366028,0.6035675406455994,0.6035125851631165,-0.0720561146736145,0.6439432501792908,0.6834932565689087,-0.0543794222176075,0.6865020990371704,0.7055259346961975,-0.05635363608598709
X,0.5305156707763672,0.7147808074951172,-1.9716130950087063e-08,0.4752834737300873,0.5502511262893677,-0.06881705671548843,0.42493319511413574,0.34915751218795776,-0.08364410698413849,0.47162580490112305,0.526583194732666,-0.08200331032276154,0.5092046856880188,0.6088607311248779,-0.05695827677845955,0.5490619540214539,0.6224420666694641,-0.05671760439872742
X,0.5849701166152954,0.6045719981193542,8.021449104944622e-08,0.5386790037155151,0.4185882806777954,-0.0748886838555336,0.4783821702003479,0.23366202414035797,-0.08685886859893799,0.526974618434906,0.4173230528831482,-0.09057065099477768,0.5757325887680054,0.4974890947341919,-0.06302627176046371,0.6103696823120117,0.5097114443778992,-0.056683171540498734
X,0.6948454976081848,0.5645052194595337,1.4253238589390094e-07,0.6728731989860535,0.3656923472881317,-0.08833761513233185,0.6077187657356262,0.1899622678756714,-0.09712222218513489,0.6618508100509644,0.36375370621681213,-0.0964827612042427,0.6996357440948486,0.4429115355014801,-0.06454082578420639,0.7362577319145203,0.45841068029403687,-0.06156222149729729
X,0.8304978609085083,0.5139322280883789,-1.0720496135263602e-07,0.811240017414093,0.2875576615333557,-0.08634121716022491,0.7356528043746948,0.09751205146312714,-0.1031193882226944,0.7951234579086304,0.3473266661167145,-0.08643626421689987,0.8367627859115601,0.3730175495147705,-0.054196134209632874,0.878811240196228,0.38279494643211365,-0.06093546748161316
X,0.8132129907608032,0.7692347764968872,1.1183368542333483e-07,0.827539324760437,0.5884444117546082,-0.1017635241150856,0.7717930674552917,0.37186500430107117,-0.11708628386259079,0.8196662664413452,0.5770508646965027,-0.1082959696650505,0.8464639186859131,0.6538240313529968,-0.07085856795310974,0.8787802457809448,0.6805357933044434,-0.07420901954174042
X,0.7583261728286743,0.6454887390136719,5.2927905613842086e-08,0.7579872608184814,0.4977554976940155,-0.07428665459156036,0.7115358710289001,0.3490532636642456,-0.08491624146699905,0.7506643533706665,0.4946674108505249,-0.0775490552186966,0.7723685503005981,0.5463758111000061,-0.05118393898010254,0.7990629076957703,0.5642327070236206,-0.053160715848207474
Y,0.602038562297821,0.7374324798583984,-6.335013154057378e-07,0.40678417682647705,0.49210551381111145,-0.09506576508283615,0.5473812222480774,0.6299347877502441,-0.09289120137691498,0.575759768486023,0.6554726362228394,-0.10835260897874832,0.6240326762199402,0.6126871705055237,-0.0947204977273941,0.8053639531135559,0.4165143370628357,-0.10488446801900864
Y,0.6339348554611206,0.6618384718894958,-5.111893415232771e-07,0.4745904207229614,0.4298667311668396,-0.07410576939582825,0.5929550528526306,0.5298857688903809,-0.06769486516714096,0.6162493824958801,0.5662457942962646,-0.07950835675001144,0.6629061102867126,0.5235504508018494,-0.06763969361782074,0.8085007667541504,0.3546442687511444,-0.0700543075799942
Y,0.6779503226280212,0.7849963903427124,-4.6759996052969655e-07,0.5322223901748657,0.5620859265327454,-0.0891314446926117,0.6524321436882019,0.6817184090614319,-0.08311671763658524,0.6752415895462036,0.709222674369812,-0.08880022913217545,0.7167483568191528,0.6758285760879517,-0.07468541711568832,0.8602339625358582,0.5064691305160522,-0.07664620876312256
Y,0.7253633737564087,0.9148313999176025,-5.259738031782035e-07,0.5832273960113525,0.6961938738822937,-0.09989019483327866,0.7131556272506714,0.8154850006103516,-0.08071887493133545,0.7387762665748596,0.8465693593025208,-0.0828123390674591,0.7813448905944824,0.8272132277488708,-0.06897850334644318,0.9158201217651367,0.6467940211296082,-0.05968848988413811
Y,0.7513517141342163,0.6452115774154663,-5.534931233341922e-07,0.5497795343399048,0.4268794655799866,-0.07985815405845642,0.708236575126648,0.5228670835494995,-0.08052488416433334,0.738656222820282,0.545602560043335,-0.08833234012126923,0.7808292508125305,0.5074925422668457,-0.06995433568954468,0.9032527804374695,0.30077672004699707,-0.07311204075813293
Y,0.7521945834159851,0.5225584506988525,-5.345903559828002e-07,0.5394509434700012,0.2949289083480835,-0.07756288349628448,0.7042093276977539,0.378862202167511,-0.07692886888980865,0.7366129159927368,0.40081360936164856,-0.08917364478111267,0.7843161225318909,0.356393426656723,-0.06928681582212448,0.9040584564208984,0.15295015275478363,-0.07315048575401306
Y,0.6047647595405579,0.5763729810714722,-5.546189072447305e-07,0.3783995509147644,0.38033923506736755,-0.09210678189992905,0.5395937561988831,0.45158880949020386,-0.08500298112630844,0.569332480430603,0.4751988351345062,-0.0958133190870285,0.6115644574165344,0.4247455298900604,-0.07654457539319992,0.7564134001731873,0.20593483746051788,-0.08103091269731522
Y,0.5846631526947021,0.7246185541152954,-5.65880213798664e-07,0.38185450434684753,0.5135053396224976,-0.08481740206480026,0.5294458866119385,0.599967896938324,-0.07787682861089706,0.5578835010528564,0.6290311813354492,-0.0881948247551918,0.6022094488143921,0.5865499973297119,-0.06999946385622025,0.7466992139816284,0.38038235902786255,-0.07278867810964584
Y,0.5508290529251099,0.9068437814712524,-6.222662136678991e-07,0.36601221561431885,0.6895664930343628,-0.08998015522956848,0.5058956742286682,0.7989563345909119,-0.08157303929328918,0.5342302322387695,0.8276177048683167,-0.09187881648540497,0.5740135312080383,0.7961108088493347,-0.07579316198825836,0.7341422438621521,0.5924959182739258,-0.07864603400230408
Y,0.6637648940086365,0.8550357818603516,-3.7415841802612704e-07,0.535428524017334,0.6661913394927979,-0.10442681610584259,0.6518623232841492,0.7618139982223511,-0.08933407813310623,0.6717238426208496,0.7873533964157104,-0.08977962285280228,0.7108170390129089,0.7613425850868225,-0.07278969138860703,0.8401007652282715,0.6033325791358948,-0.06987257301807404
Y,0.5735474824905396,0.4634261727333069,-5.505788180926174e-07,0.3322662115097046,0.2673003673553467,-0.0784606784582138,0.4995882511138916,0.33068540692329407,-0.073262058198452,0.5310395956039429,0.3483733534812927,-0.07970822602510452,0.5709367394447327,0.29130253195762634,-0.060707200318574905,0.6945418119430542,0.0756160318851471,-0.06859370321035385
Y,0.6429129242897034,0.5624740123748779,-6.958724156902463e-07,0.37138745188713074,0.32793882489204407,-0.08585000038146973,0.5553246736526489,0.4000595211982727,-0.09147907048463821,0.5941057801246643,0.43173888325691223,-0.10400077700614929,0.6409749984741211,0.3710443079471588,-0.08441600948572159,0.797095000743866,0.08772262930870056,-0.0890086442232132
Y,0.6929060220718384,0.7504979372024536,-7.629036531398015e-07,0.4129088819026947,0.4888247847557068,-0.12049884349107742,0.613860547542572,0.5994627475738525,-0.13178899884223938,0.6645686626434326,0.6329107284545898,-0.14607581496238708,0.7207885980606079,0.559820830821991,-0.12188278883695602,0.9100170731544495,0.25676843523979187,-0.12506629526615143
T,0.8290437459945679,0.7312722206115723,-9.616841225579265e-07,0.7339610457420349,0.3279455602169037,-0.08761943131685257,0.6928678154945374,0.48801344633102417,-0.14303644001483917,0.7503899931907654,0.6345856785774231,-0.11412691324949265,0.8075726628303528,0.6568149924278259,-0.07085835933685303,0.8649283051490784,0.6017313003540039,-0.05916812643408775
T,0.7380424737930298,0.659347653388977,-9.394283893016109e-07,0.6230325698852539,0.29348254203796387,-0.07088637351989746,0.5851078033447266,0.43214839696884155,-0.10704846680164337,0.6552844643592834,0.5605496168136597,-0.08997194468975067,0.7042368650436401,0.5885120630264282,-0.05919447913765907,0.743789792060852,0.544546365737915,-0.04987654834985733
T,0.7462502121925354,0.6364325284957886,-8.348205824404431e-07,0.6485529541969299,0.29476118087768555,-0.06079157069325447,0.622923731803894,0.4241539537906647,-0.09606534242630005,0.6812217831611633,0.543095588684082,-0.07813899219036102,0.7260323762893677,0.5743356943130493,-0.049722883850336075,0.7618189454078674,0.5301263332366943,-0.040447551757097244
T,0.7409957051277161,0.6834299564361572,-7.671287676203065e-07,0.6504442691802979,0.38924935460090637,-0.05565114691853523,0.6318539381027222,0.48954054713249207,-0.09620700776576996,0.6839104294776917,0.6044248342514038,-0.07568418234586716,0.7254992127418518,0.6341356039047241,-0.05274590104818344,0.7571972012519836,0.5921658277511597,-0.0454949252307415
T,0.6802332997322083,0.7069944739341736,-7.127637218218297e-07,0.5835516452789307,0.4402041435241699,-0.04589711129665375,0.5650640726089478,0.5516233444213867,-0.07660497725009918,0.6137235164642334,0.6329156160354614,-0.05564450845122337,0.6529808640480042,0.6598954796791077,-0.03579558804631233,0.6843301653862,0.6294711232185364,-0.03222567215561867
T,0.7443861365318298,0.601374626159668,-5.727196707994153e-07,0.6575489640235901,0.31834864616394043,-0.053763214498758316,0.6361104846000671,0.4011650085449219,-0.08296377956867218,0.6920572519302368,0.5166929960250854,-0.06440524011850357,0.7286441326141357,0.5429321527481079,-0.04168058559298515,0.7639849781990051,0.5048347115516663,-0.03729962185025215
T,0.8075625896453857,0.5003988742828369,-5.84141844228725e-07,0.7207781672477722,0.18775196373462677,-0.053975243121385574,0.7041270732879639,0.2712661027908325,-0.08962445706129074,0.7599760890007019,0.39629697799682617,-0.07533858716487885,0.7983322143554688,0.43008309602737427,-0.05273661017417908,0.8335020542144775,0.3954293429851532,-0.04683186113834381
T,0.7899172902107239,0.5148859024047852,-5.370145572669571e-07,0.7024825811386108,0.16152356564998627,-0.04956863075494766,0.6734576225280762,0.21864113211631775,-0.08316054940223694,0.7332180738449097,0.396014928817749,-0.0751631110906601,0.7808706164360046,0.43182727694511414,-0.0514034628868103,0.8180448412895203,0.39467233419418335,-0.04503374546766281
T,0.7036685347557068,0.5766051411628723,-7.95767505223921e-07,0.5891754627227783,0.20216107368469238,-0.05496186763048172,0.5564384460449219,0.3068424165248871,-0.08663199841976166,0.6242631673812866,0.46042007207870483,-0.07875445485115051,0.673822283744812,0.49193745851516724,-0.054990898817777634,0.7115006446838379,0.4492092728614807,-0.050301581621170044
T,0.6203272938728333,0.6204594373703003,-8.205187214116449e-07,0.4995623528957367,0.2707771956920624,-0.06028633192181587,0.47203582525253296,0.3777691125869751,-0.08697521686553955,0.5417252779006958,0.5152209401130676,-0.07838212698698044,0.5875126123428345,0.5517832636833191,-0.053062085062265396,0.6256384253501892,0.5079820156097412,-0.047654010355472565
T,0.5853449702262878,0.6863291263580322,-8.812444889372273e-07,0.46716830134391785,0.3593350350856781,-0.057848528027534485,0.4355045258998871,0.47971075773239136,-0.08828149735927582,0.5010836124420166,0.5957690477371216,-0.07483965903520584,0.5471745729446411,0.6257091760635376,-0.05000665783882141,0.5795658826828003,0.5829061269760132,-0.04574943333864212
T,0.6003762483596802,0.7561625242233276,-8.75696741786669e-07,0.4877174496650696,0.4781684875488281,-0.057534586638212204,0.45928090810775757,0.5776165723800659,-0.0913017988204956,0.5299879312515259,0.6859081387519836,-0.07167107611894608,0.5721759796142578,0.7035002708435059,-0.049764618277549744,0.6047044992446899,0.665155291557312,-0.046152692288160324
T,0.6467338800430298,0.7946124076843262,-7.839340696591535e-07,0.5527326464653015,0.5255001187324524,-0.04481280967593193,0.5299769639968872,0.6261378526687622,-0.0776459202170372,0.5844396948814392,0.7260798811912537,-0.057661302387714386,0.6229127645492554,0.7407814264297485,-0.03680255636572838,0.6552206873893738,0.7063377499580383,-0.03139360621571541
T,0.7241872549057007,0.7794709205627441,-7.105845725163817e-07,0.659517228603363,0.5033413171768188,-0.05200190097093582,0.6363818645477295,0.6024701595306396,-0.08628764748573303,0.6833959817886353,0.7105869650840759,-0.06588146090507507,0.7172195911407471,0.7259204387664795,-0.04200180619955063,0.747448205947876,0.6902825236320496,-0.03601290285587311
T,0.7514093518257141,0.7720638513565063,-6.155313485578517e-07,0.6939677596092224,0.512417197227478,-0.05137144401669502,0.6754449009895325,0.6066216826438904,-0.08655833452939987,0.7165752053260803,0.7070618867874146,-0.06468714028596878,0.7486607432365417,0.7215379476547241,-0.039144158363342285,0.7830424904823303,0.6874305605888367,-0.03387996181845665
T,0.6179224252700806,0.7207209467887878,-6.792282647438697e-07,0.5326328277587891,0.4685770869255066,-0.036943186074495316,0.5160828828811646,0.5647422075271606,-0.06572054326534271,0.5631120800971985,0.652309000492096,-0.049295105040073395,0.5964797139167786,0.6680733561515808,-0.03319224715232849,0.6236650347709656,0.6384366750717163,-0.028038162738084793
T,0.5706866979598999,0.6489804983139038,-5.187621923141705e-07,0.4821411371231079,0.40447932481765747,-0.046484366059303284,0.46282047033309937,0.46193861961364746,-0.07500135153532028,0.5172895193099976,0.5786871314048767,-0.06366458535194397,0.5542432069778442,0.6023999452590942,-0.044034942984580994,0.5850495100021362,0.5680196285247803,-0.04087890684604645
T,0.5891719460487366,0.5973685383796692,-6.641037657573179e-07,0.47709164023399353,0.27510565519332886,-0.05553385242819786,0.45613953471183777,0.35640543699264526,-0.0865773931145668,0.519897997379303,0.4952612519264221,-0.07796293497085571,0.5625953078269958,0.5273622870445251,-0.052642788738012314,0.596504807472229,0.48715993762016296,-0.04574745520949364
T,0.6819918751716614,0.5364543795585632,-4.842468683818879e-07,0.572312593460083,0.13543179631233215,-0.08109089732170105,0.5531986951828003,0.1897430121898651,-0.12523120641708374,0.6132332682609558,0.3982248902320862,-0.11418530344963074,0.6660147309303284,0.43713095784187317,-0.07679479569196701,0.7129108309745789,0.3901023864746094,-0.06261452287435532
T,0.8172210454940796,0.5102332234382629,-5.628521080325299e-07,0.7271268367767334,0.0663796216249466,-0.08439326286315918,0.7110331654548645,0.15691116452217102,-0.13450610637664795,0.7734704613685608,0.3467109501361847,-0.11608278006315231,0.8212320804595947,0.391024649143219,-0.07614700496196747,0.8704925179481506,0.3491651713848114,-0.07146414369344711
N,0.7466191649436951,0.6596214175224304,-5.312774646881735e-07,0.7060559391975403,0.31699663400650024,-0.08365751802921295,0.6203716397285461,0.48605120182037354,-0.13034874200820923,0.6539081335067749,0.4745180606842041,-0.10718788206577301,0.7126057147979736,0.5759874582290649,-0.06436243653297424,0.7596282958984375,0.5366501808166504,-0.046252742409706116
N,0.7322573661804199,0.6920597553253174,-5.410675498751516e-07,0.6874901056289673,0.3630484938621521,-0.07948718219995499,0.6051912307739258,0.5300243496894836,-0.12548376619815826,0.6408689022064209,0.5192868113517761,-0.10253483057022095,0.6987847089767456,0.609871506690979,-0.0660003200173378,0.7398133873939514,0.5731841921806335,-0.051298532634973526
N,0.6438369750976562,0.7870666980743408,-5.685051860382373e-07,0.6082556247711182,0.4749531149864197,-0.07774712890386581,0.5248729586601257,0.6364997029304504,-0.12321211397647858,0.562390148639679,0.6277823448181152,-0.09822185337543488,0.6139519214630127,0.7129732370376587,-0.05640290677547455,0.6599493026733398,0.6703487038612366,-0.04492717608809471
N,0.5738736987113953,0.8281077146530151,-6.742482696608931e-07,0.5173527598381042,0.5141711235046387,-0.07374919950962067,0.42884552478790283,0.6679529547691345,-0.10867713391780853,0.4750770926475525,0.6646467447280884,-0.09135288745164871,0.5331680178642273,0.7568644285202026,-0.05931753292679787,0.576840341091156,0.7114941477775574,-0.04757511243224144
N,0.5375379323959351,0.7176272869110107,-6.800841561016568e-07,0.4658467769622803,0.3727611005306244,-0.06932291388511658,0.38031089305877686,0.5459406971931458,-0.1068333089351654,0.42363375425338745,0.5402387976646423,-0.09455639123916626,0.49274224042892456,0.641972005367279,-0.05906139686703682,0.5327673554420471,0.588370680809021,-0.04826745763421059
N,0.7299667596817017,0.5513226985931396,-5.708815251637134e-07,0.6856330037117004,0.19005829095840454,-0.07137561589479446,0.5956888198852539,0.35415542125701904,-0.10311286896467209,0.6432980298995972,0.33707499504089355,-0.08833642303943634,0.7168282270431519,0.4384528398513794,-0.053758665919303894,0.7594741582870483,0.38978391885757446,-0.04084089398384094
N,0.7581183910369873,0.6437296271324158,-5.019105060455331e-07,0.7348034977912903,0.3043154180049896,-0.08076842129230499,0.6540926098823547,0.4687439203262329,-0.11742129176855087,0.6838300824165344,0.4445372223854065,-0.10732658952474594,0.7450095415115356,0.5521684288978577,-0.06670298427343369,0.7882887125015259,0.5108467936515808,-0.03870491683483124
N,0.7667354345321655,0.7602381706237793,-5.277727836983104e-07,0.7393402457237244,0.444145143032074,-0.07599130272865295,0.6675621867179871,0.5961981415748596,-0.1128239631652832,0.6978861093521118,0.5803841948509216,-0.09685487300157547,0.7534146308898926,0.6678462624549866,-0.05705231800675392,0.7913472652435303,0.6349896192550659,-0.035681840032339096
N,0.6771923303604126,0.8835527896881104,-6.255878588490305e-07,0.6388077139854431,0.5916110873222351,-0.06399447470903397,0.562095046043396,0.727618932723999,-0.09799540042877197,0.5971794128417969,0.7282974123954773,-0.07506035268306732,0.6517060399055481,0.7965170741081238,-0.05094258487224579,0.6862286925315857,0.7705442309379578,-0.04536620154976845
N,0.5572343468666077,0.7050243616104126,-5.079689344711369e-07,0.4944710433483124,0.3722199499607086,-0.07946672290563583,0.4190818667411804,0.5545820593833923,-0.12196298688650131,0.4524450898170471,0.5243194699287415,-0.10373307764530182,0.5256898403167725,0.6311163902282715,-0.06108911335468292,0.5665157437324524,0.5848442912101746,-0.03903617337346077
A,0.8100818395614624,0.6322988271713257,-6.215404368958843e-07,0.6351920962333679,0.3722556531429291,-0.06015078350901604,0.7175447344779968,0.512645423412323,-0.07895379513502121,0.758820116519928,0.5398167967796326,-0.0660642459988594,0.7945916056632996,0.5533991456031799,-0.03983548283576965,0.8296303153038025,0.5201642513275146,-0.03380335494875908
A,0.8213456273078918,0.5166445970535278,-5.965368927718373e-07,0.633460521697998,0.259887158870697,-0.06433034688234329,0.7264569401741028,0.3886307179927826,-0.0796927735209465,0.773868978023529,0.4156332314014435,-0.06671836227178574,0.8115629553794861,0.43006667494773865,-0.03949909657239914,0.8404544591903687,0.3847697377204895,-0.030803048983216286
A,0.8194421529769897,0.5573379993438721,-5.839363552695431e-07,0.6436975598335266,0.3138171434402466,-0.06011725962162018,0.7319359183311462,0.43763262033462524,-0.07295910269021988,0.7724745869636536,0.4611991047859192,-0.0630955919623375,0.8066591024398804,0.4734317660331726,-0.03859739378094673,0.8378957509994507,0.43792885541915894,-0.031682953238487244
A,0.8275733590126038,0.6492633819580078,-5.310804453984019e-07,0.6704348921775818,0.42752957344055176,-0.050768669694662094,0.7511844038963318,0.5386841893196106,-0.06162891909480095,0.7873156666755676,0.5635945796966553,-0.053766485303640366,0.8173342943191528,0.5747912526130676,-0.03128219023346901,0.8458755016326904,0.5476041436195374,-0.025232229381799698
A,0.7908133268356323,0.7324211001396179,-5.354071959118301e-07,0.6378957033157349,0.5178481936454773,-0.04495197907090187,0.7114192247390747,0.633442223072052,-0.060608673840761185,0.748566210269928,0.6545201539993286,-0.04745740070939064,0.7798445820808411,0.6620185971260071,-0.025924399495124817,0.8067659735679626,0.6331800818443298,-0.021586328744888306
A,0.6625184416770935,0.7733179330825806,-6.656622986156435e-07,0.49657416343688965,0.5433119535446167,-0.04142675921320915,0.5637723803520203,0.6743863224983215,-0.0568242222070694,0.6008507609367371,0.6950033903121948,-0.0447627529501915,0.6386852264404297,0.7095897197723389,-0.023709556087851524,0.6677166819572449,0.6748801469802856,-0.020033912733197212
A,0.7606438994407654,0.7267326712608337,-5.650971388604376e-07,0.6008414030075073,0.5164178609848022,-0.04292021319270134,0.6744275689125061,0.6306601166725159,-0.06006288900971413,0.7138234972953796,0.650741457939148,-0.047086797654628754,0.7464197278022766,0.6543238162994385,-0.026098981499671936,0.7769477367401123,0.6137064099311829,-0.018702728673815727
A,0.808965265750885,0.7582763433456421,-4.7153696414170554e-07,0.6823983192443848,0.5575844049453735,-0.056172121316194534,0.7502642273902893,0.6703799962997437,-0.06768084317445755,0.7824681997299194,0.6930758357048035,-0.05608183890581131,0.8065917491912842,0.700345516204834,-0.03137911483645439,0.8294793367385864,0.67254239320755,-0.026146357879042625
A,0.816827118396759,0.646043062210083,-3.562040262750088e-07,0.689009964466095,0.4491162896156311,-0.04949478432536125,0.7570375204086304,0.5497332811355591,-0.060501378029584885,0.7912480235099792,0.5716803669929504,-0.04970477893948555,0.8181824684143066,0.5835639238357544,-0.02861017920076847,0.8404466509819031,0.5591328144073486,-0.020151056349277496
A,0.8661237359046936,0.413718581199646,-3.95722395296616e-07,0.6986806392669678,0.19417622685432434,-0.0554562471807003,0.7821125984191895,0.2867204546928406,-0.06484653055667877,0.8240616917610168,0.31178802251815796,-0.0553571991622448,0.857201337814331,0.3301096558570862,-0.029513977468013763,0.8816919922828674,0.2993611693382263,-0.018386878073215485
A,0.809527575969696,0.4504202902317047,-4.5237121071295405e-07,0.6315608620643616,0.22822561860084534,-0.04617416486144066,0.7197821140289307,0.32382962107658386,-0.06300244480371475,0.756824791431427,0.343304842710495,-0.0533352829515934,0.7944240570068359,0.3621789813041687,-0.03263485059142113,0.8246971368789673,0.32897329330444336,-0.02237195149064064
A,0.7200525999069214,0.5305547714233398,-5.138447249919409e-07,0.5470836162567139,0.3111129403114319,-0.052766717970371246,0.6235896348953247,0.4078741669654846,-0.0673615038394928,0.6620444059371948,0.42840129137039185,-0.056628283113241196,0.69895339012146,0.4454890191555023,-0.036491379141807556,0.7236087322235107,0.4163386821746826,-0.030640127137303352
A,0.6876291036605835,0.6221687197685242,-5.955830033599341e-07,0.5203858613967896,0.39006921648979187,-0.04842386767268181,0.5919007062911987,0.5043278336524963,-0.061085429042577744,0.6321501731872559,0.5264403820037842,-0.05279238522052765,0.6674439311027527,0.5445224046707153,-0.034527745097875595,0.6924455165863037,0.5174108743667603,-0.02988109365105629
A,0.6520466208457947,0.7015568017959595,-6.459714541051653e-07,0.48574110865592957,0.46209171414375305,-0.043391648679971695,0.5516312122344971,0.5876981019973755,-0.061001453548669815,0.5914046764373779,0.6094927787780762,-0.05211914703249931,0.6320229172706604,0.6286585927009583,-0.031685248017311096,0.6595913171768188,0.5965195298194885,-0.026986995711922646
A,0.7093883156776428,0.7280121445655823,-6.554910214617848e-07,0.5452250242233276,0.4870975613594055,-0.044491324573755264,0.6206896305084229,0.6049383878707886,-0.06695520132780075,0.662189245223999,0.6293084621429443,-0.05436369776725769,0.6959556341171265,0.6435863971710205,-0.03220021352171898,0.72501540184021,0.6086302399635315,-0.023035960271954536
A,0.7528932690620422,0.7215933203697205,-5.398579219217936e-07,0.60182124376297,0.4927113652229309,-0.04863998293876648,0.6753582954406738,0.6051007509231567,-0.0629635602235794,0.7112938761711121,0.6282261610031128,-0.050436653196811676,0.7426643967628479,0.6395071148872375,-0.028034953400492668,0.7695316076278687,0.6055665016174316,-0.01898539625108242
A,0.7887212634086609,0.72846919298172,-5.178058586352563e-07,0.6444371342658997,0.5054405331611633,-0.04762979969382286,0.7167360782623291,0.6161110997200012,-0.06016472354531288,0.751252293586731,0.638007402420044,-0.04765931889414787,0.7800758481025696,0.6503689885139465,-0.02567150816321373,0.8072283864021301,0.6204712986946106,-0.018226930871605873
A,0.8171544671058655,0.6877309083938599,-4.334329162247741e-07,0.6751967072486877,0.4711635112762451,-0.04783810302615166,0.7470325827598572,0.5751140713691711,-0.06106444075703621,0.7830244898796082,0.601130485534668,-0.0516088530421257,0.8111947774887085,0.616568386554718,-0.028666982427239418,0.835539698600769,0.5866186618804932,-0.020858410745859146
A,0.837871789932251,0.6317702531814575,-4.1743217593648296e-07,0.6898738741874695,0.41359397768974304,-0.0454527921974659,0.7670720815658569,0.5157645344734192,-0.05700240656733513,0.8037901520729065,0.5401144027709961,-0.047335848212242126,0.8325003385543823,0.5557499527931213,-0.026121698319911957,0.8572471141815186,0.527850329875946,-0.017994474619627
A,0.8448114395141602,0.520866334438324,-3.594066413370456e-07,0.6713441014289856,0.2962270677089691,-0.05310549587011337,0.7644068598747253,0.3843595087528229,-0.06314439326524734,0.8015620112419128,0.41463685035705566,-0.05166225507855415,0.8318231105804443,0.4339563548564911,-0.028836216777563095,0.8570758104324341,0.3969559967517853,-0.018712883815169334
A,0.8321786522865295,0.5052810311317444,-4.198749365968979e-07,0.6567301750183105,0.2760736644268036,-0.05070551112294197,0.7490302324295044,0.3676140010356903,-0.06482682377099991,0.7877686619758606,0.39566096663475037,-0.05241692066192627,0.8199290037155151,0.4169531464576721,-0.0305391363799572,0.8482651710510254,0.3809241056442261,-0.021406160667538643
A,0.8023345470428467,0.47920113801956177,-4.1701821373862913e-07,0.6128016710281372,0.2595306634902954,-0.06044154614210129,0.7100340127944946,0.34623807668685913,-0.07235146313905716,0.747809886932373,0.36950185894966125,-0.0574193112552166,0.7825509309768677,0.38654643297195435,-0.033501364290714264,0.8098161220550537,0.3508971631526947,-0.02252056449651718
A,0.785862922668457,0.504372239112854,-4.827106181437557e-07,0.6017906069755554,0.28504014015197754,-0.05573820322751999,0.6946676969528198,0.3759468197822571,-0.06749196350574493,0.7340414524078369,0.3984833359718323,-0.053073711693286896,0.76673424243927,0.4126766324043274,-0.029694516211748123,0.7914516925811768,0.3802863657474518,-0.01959630474448204
A,0.7418584227561951,0.5686748623847961,-4.5644509327757987e-07,0.5737441182136536,0.3464294672012329,-0.037534888833761215,0.6528453826904297,0.44422265887260437,-0.05766294151544571,0.6902916431427002,0.4672754406929016,-0.047674596309661865,0.7260370850563049,0.4872727692127228,-0.030077755451202393,0.7539284825325012,0.45299896597862244,-0.02160646766424179
A,0.662965714931488,0.6242067813873291,-5.372882583287719e-07,0.502909779548645,0.4005104899406433,-0.040269043296575546,0.5681033134460449,0.5054944753646851,-0.05369846522808075,0.6045787930488586,0.5252112150192261,-0.046951599419116974,0.6424444913864136,0.5465723276138306,-0.02934020385146141,0.6686211228370667,0.5245227813720703,-0.023946788161993027
