label,pt1_x,pt1_y,pt1_z,pt2_x,pt2_y,pt2_z,pt3_x,pt3_y,pt3_z,pt4_x,pt4_y,pt4_z,pt5_x,pt5_y,pt5_z,pt6_x,pt6_y,pt6_z,pt7_x,pt7_y,pt7_z,pt8_x,pt8_y,pt8_z,pt9_x,pt9_y,pt9_z,pt10_x,pt10_y,pt10_z,pt11_x,pt11_y,pt11_z,pt12_x,pt12_y,pt12_z,pt13_x,pt13_y,pt13_z,pt14_x,pt14_y,pt14_z,pt15_x,pt15_y,pt15_z,pt16_x,pt16_y,pt16_z,pt17_x,pt17_y,pt17_z,pt18_x,pt18_y,pt18_z,pt19_x,pt19_y,pt19_z,pt20_x,pt20_y,pt20_z
Y,-0.05736696720123291,-0.046111106872558594,-0.02232689360198492,-0.09673446416854858,-0.12399458885192871,-0.03649285944220537,-0.12374758720397949,-0.18677443265914917,-0.05144581707236284,-0.1556234359741211,-0.22793954610824585,-0.0624322532307815,-0.030448853969573975,-0.19607865810394287,-0.022818801422090473,-0.035688161849975586,-0.20597469806671143,-0.05092678355094904,-0.04488104581832886,-0.14044195413589478,-0.06303683059331888,-0.05081433057785034,-0.09609580039978027,-0.06688045846340174,0.01333165168762207,-0.18516480922698975,-0.024788472298951092,0.007147729396820068,-0.19119107723236084,-0.05970221148845667,-0.01317298412322998,-0.1223568320274353,-0.07102606581565851,-0.024622023105621338,-0.08019578456878662,-0.07415636764881128,0.0523185133934021,-0.1640680432319641,-0.030492221434087696,0.05632591247558594,-0.18531709909439087,-0.06988573955413813,0.026928067207336426,-0.12691956758499146,-0.07264105366584772,0.004207015037536621,-0.08744287490844727,-0.06595294313547129,0.08426880836486816,-0.13735395669937134,-0.03709154339549059,0.11803460121154785,-0.19440048933029175,-0.06410148875829691,0.14556968212127686,-0.22552084922790527,-0.0713721899878692,0.1695203185081482,-0.26011741161346436,-0.07236976312515253
Y,-0.07076632976531982,-0.043611764907836914,-0.02629884622234613,-0.12004166841506958,-0.11952203512191772,-0.04438658720988542,-0.1555350422859192,-0.19000011682510376,-0.06442840687174112,-0.19405704736709595,-0.23843395709991455,-0.08004361680883676,-0.05236661434173584,-0.20131367444992065,-0.022926495514695944,-0.0581318736076355,-0.2475011646747589,-0.057364198483412565,-0.061210811138153076,-0.17944952845573425,-0.0741514443530491,-0.06359201669692993,-0.12038493156433105,-0.07990633986133844,-0.0062964558601379395,-0.2009960412979126,-0.025014401517694296,-0.011726856231689453,-0.23710116744041443,-0.06961041978735238,-0.025764763355255127,-0.15903112292289734,-0.08790477655071527,-0.033335864543914795,-0.10271811485290527,-0.09377197466034204,0.03960549831390381,-0.19372865557670593,-0.03191549993294984,0.04591304063796997,-0.2577570676803589,-0.07831754080194742,0.02236807346343994,-0.19347918033599854,-0.08544507912534982,0.004234135150909424,-0.14048784971237183,-0.08001001469034463,0.08021277189254761,-0.17885354161262512,-0.03989437884825975,0.11923003196716309,-0.2561385929584503,-0.07085275194782525,0.14824622869491577,-0.29981496930122375,-0.08175182632345468,0.1725233793258667,-0.34636974334716797,-0.08485792867082864
Y,-0.08024805784225464,-0.0460127592086792,-0.034538526015694515,-0.13552886247634888,-0.130374014377594,-0.058064088153059856,-0.1737654209136963,-0.21323084831237793,-0.08278909690898217,-0.21944588422775269,-0.2639092206954956,-0.10241714485209741,-0.059083402156829834,-0.22401219606399536,-0.035618700014765636,-0.061705946922302246,-0.28305166959762573,-0.07548477120917596,-0.06429123878479004,-0.20503056049346924,-0.0926907769612626,-0.06672674417495728,-0.1362549364566803,-0.0978392920665101,-0.005048513412475586,-0.22461232542991638,-0.03601060800474443,-0.0073626041412353516,-0.27095282077789307,-0.08906812586110391,-0.02329719066619873,-0.17969191074371338,-0.10927447296899118,-0.03197324275970459,-0.11274805665016174,-0.11525306470912255,0.04806673526763916,-0.21903139352798462,-0.04174969338100709,0.06046795845031738,-0.2975594401359558,-0.09519354619305886,0.034711241722106934,-0.2281537652015686,-0.10393879182856836,0.014329493045806885,-0.16869908571243286,-0.09845945604365625,0.09370005130767822,-0.20566970109939575,-0.04895455382984437,0.13847750425338745,-0.295487642288208,-0.08394291617196359,0.17191284894943237,-0.3449060767889023,-0.09723914034884729,0.20010507106781006,-0.396870955824852,-0.10190784551423349
V,-0.0488814115524292,-0.024035334587097168,-0.023585711982661905,-0.08408105373382568,-0.08306866884231567,-0.040141811039859476,-0.060201168060302734,-0.12172561883926392,-0.057705697980338755,-0.021014630794525146,-0.13989460468292236,-0.07425623145383042,-0.06263744831085205,-0.18976610898971558,-0.032104862299377146,-0.08693301677703857,-0.2667718827724457,-0.057625067797118845,-0.09870278835296631,-0.31527674198150635,-0.07354842629712266,-0.10569560527801514,-0.3606947660446167,-0.08463866766970796,-0.020636379718780518,-0.19437450170516968,-0.03900524359625024,-0.007674813270568848,-0.2845083475112915,-0.0675077935723607,0.007476091384887695,-0.34357964992523193,-0.08323588725608033,0.020656168460845947,-0.3953325152397156,-0.09084442761223954,0.014717042446136475,-0.17370420694351196,-0.04805993047040147,0.022882282733917236,-0.20127886533737183,-0.08469788488429231,0.007943928241729736,-0.13387709856033325,-0.08548085894864244,-0.004506707191467285,-0.0840984582901001,-0.07586344834845704,0.04311931133270264,-0.1390872597694397,-0.059215859886819544,0.047701478004455566,-0.14408457279205322,-0.08848834541123551,0.030192673206329346,-0.0944012999534607,-0.08571448680442018,0.014225304126739502,-0.05569344758987427,-0.07664632555525941
V,-0.04419189691543579,-0.027864694595336914,-0.027128078090299823,-0.06765460968017578,-0.08456951379776001,-0.04267214243327544,-0.034533560276031494,-0.11960309743881226,-0.05752673749839232,0.0013241767883300781,-0.1394936442375183,-0.07106148083721564,-0.05203354358673096,-0.1816856861114502,-0.031811967538942554,-0.07139521837234497,-0.2578427791595459,-0.05427863081013129,-0.0822637677192688,-0.3052508234977722,-0.0678274520209925,-0.0897098183631897,-0.34862661361694336,-0.07707528402124808,-0.011198639869689941,-0.1869826316833496,-0.035152576910604694,-0.0018234848976135254,-0.27281454205513,-0.058816827880491473,0.008619844913482666,-0.327833354473114,-0.07251096894060538,0.01768934726715088,-0.37632206082344055,-0.07962229480062888,0.021868884563446045,-0.1660757064819336,-0.04124965895925925,0.0397910475730896,-0.1980610489845276,-0.0757675879171984,0.030532479286193848,-0.1402696967124939,-0.08052165438448355,0.021239280700683594,-0.09423398971557617,-0.07435387005125449,0.047697246074676514,-0.12997418642044067,-0.04939204459105895,0.06070387363433838,-0.13852781057357788,-0.07934505869661734,0.048610031604766846,-0.09656941890716553,-0.08073161174570487,0.03602117300033569,-0.06109273433685303,-0.07500784476314948
V,-0.04213118553161621,-0.02469104528427124,-0.024295657531126835,-0.06674730777740479,-0.07901281118392944,-0.038893719793065884,-0.03700673580169678,-0.11225646734237671,-0.05338689836929689,-0.0013402104377746582,-0.12876981496810913,-0.06688055175612817,-0.04994368553161621,-0.1702650785446167,-0.028978675261839726,-0.07072794437408447,-0.241216242313385,-0.04977224546740899,-0.08188468217849731,-0.2846919298171997,-0.062315301627620556,-0.08899301290512085,-0.32507872581481934,-0.07107110101054559,-0.01196664571762085,-0.1743965744972229,-0.03317640128801713,-0.0030609965324401855,-0.2556264102458954,-0.05621369707654367,0.006571471691131592,-0.30791646242141724,-0.06946606713603387,0.015040218830108643,-0.3543042540550232,-0.07621601003478418,0.018929243087768555,-0.15516698360443115,-0.03974338400433908,0.03280562162399292,-0.18600153923034668,-0.07265861857007394,0.019023597240447998,-0.1272607445716858,-0.07551096159289727,0.007078707218170166,-0.08260470628738403,-0.06842123496602426,0.04329049587249756,-0.12268668413162231,-0.048199159682496884,0.04998296499252319,-0.12910467386245728,-0.07594477164815316,0.03600955009460449,-0.08582645654678345,-0.07538964378903756,0.023584604263305664,-0.05178201198577881,-0.06859973597596536
V,-0.04733622074127197,-0.022994160652160645,-0.025212982265941264,-0.0809175968170166,-0.08641093969345093,-0.0402750126707474,-0.054076969623565674,-0.12381476163864136,-0.05536005419372714,-0.014897406101226807,-0.1387338638305664,-0.0693689301299969,-0.06110161542892456,-0.18859267234802246,-0.03319510590910113,-0.0850299596786499,-0.2654273509979248,-0.05804661062239802,-0.09710395336151123,-0.3136383295059204,-0.07365554717063105,-0.10463458299636841,-0.35874712467193604,-0.0848706304716984,-0.019045650959014893,-0.1939234733581543,-0.03860620555161631,-0.005607485771179199,-0.2828744351863861,-0.0668308898496548,0.010621130466461182,-0.340841680765152,-0.08279697742938197,0.024588167667388916,-0.39316266775131226,-0.09071313735722697,0.016308188438415527,-0.17431402206420898,-0.04620305967210925,0.030202507972717285,-0.20315992832183838,-0.08293093141793406,0.01596122980117798,-0.13387733697891235,-0.08416191634415782,0.0031298398971557617,-0.0835462212562561,-0.07504370954512751,0.045404136180877686,-0.14064329862594604,-0.056018827079526545,0.051833152770996094,-0.13829582929611206,-0.08709206578015483,0.03481709957122803,-0.08654278516769409,-0.0858847364473263,0.01899564266204834,-0.04897123575210571,-0.0777491494703213
V,-0.0587688684463501,-0.02493995428085327,-0.03526229948772652,-0.10074841976165771,-0.09603261947631836,-0.05782895700110657,-0.0662650465965271,-0.14157700538635254,-0.07981448412908776,-0.01493293046951294,-0.1635974645614624,-0.10038073153270943,-0.07725536823272705,-0.2300381064414978,-0.049850256899730994,-0.10452026128768921,-0.328340083360672,-0.08450856597198708,-0.11781197786331177,-0.39029014110565186,-0.10570077390445931,-0.1268916130065918,-0.44915732741355896,-0.12066112996114953,-0.023100852966308594,-0.23819786310195923,-0.05626447663678391,-0.003816843032836914,-0.34941112995147705,-0.09459691287054284,0.016637086868286133,-0.423453688621521,-0.11536462397350533,0.032482147216796875,-0.4902836084365845,-0.12563200087322457,0.021259307861328125,-0.2134023904800415,-0.06554966212286217,0.03860044479370117,-0.2419428825378418,-0.11470698357595666,0.024098336696624756,-0.1556221842765808,-0.11726595998777611,0.009165167808532715,-0.09248876571655273,-0.1059546375371383,0.05580192804336548,-0.1711212396621704,-0.07785270155443413,0.06773817539215088,-0.16286909580230713,-0.11987650186790688,0.04882955551147461,-0.09762948751449585,-0.1197514811254905,0.028067350387573242,-0.048046231269836426,-0.11008360774292214
V,-0.051408350467681885,-0.0365900993347168,-0.028975818728838476,-0.08034276962280273,-0.10566103458404541,-0.04641579878870061,-0.04251420497894287,-0.14577531814575195,-0.06382430014554075,0.0042923688888549805,-0.161526620388031,-0.08023921070042661,-0.059839725494384766,-0.21850532293319702,-0.038562190210257086,-0.08435499668121338,-0.30579352378845215,-0.06665429142657331,-0.09782886505126953,-0.362356960773468,-0.08406439093295148,-0.10815995931625366,-0.4140566885471344,-0.09635413852873853,-0.011250615119934082,-0.22290641069412231,-0.044934504156742605,0.002507925033569336,-0.3245052397251129,-0.07478759107533506,0.018680572509765625,-0.39174383878707886,-0.09189784941617063,0.03204059600830078,-0.4500008225440979,-0.10091167358103803,0.027660787105560303,-0.19543486833572388,-0.053994156842861685,0.050327301025390625,-0.2352999448776245,-0.09500065115634015,0.038723886013031006,-0.16456371545791626,-0.09826505598965696,0.02617865800857544,-0.10838931798934937,-0.08941234317961744,0.05732405185699463,-0.15051555633544922,-0.06544484612885526,0.07341885566711426,-0.1603330373764038,-0.10095574376526883,0.05840247869491577,-0.10958123207092285,-0.10082035926524213,0.04087412357330322,-0.06605732440948486,-0.0927461129182916
V,-0.04389399290084839,-0.03005063533782959,-0.030667681571856065,-0.06561297178268433,-0.08984923362731934,-0.04892361941637091,-0.028857529163360596,-0.12110567092895508,-0.06644093650282912,0.012029409408569336,-0.1360940933227539,-0.08260377901495985,-0.04486954212188721,-0.19065725803375244,-0.03693476351799063,-0.06323564052581787,-0.2675384283065796,-0.06157606500090651,-0.07436025142669678,-0.3169255256652832,-0.0759038444131761,-0.08092999458312988,-0.36329740285873413,-0.0861630927294641,-0.0025521516799926758,-0.1936597228050232,-0.04022149401606612,0.012225747108459473,-0.2808690071105957,-0.06779870795907073,0.027431130409240723,-0.3392637372016907,-0.08338229018153243,0.042162418365478516,-0.3926337957382202,-0.09163752603234343,0.030282914638519287,-0.1692609190940857,-0.04633753034175925,0.05386710166931152,-0.19986701011657715,-0.08510891753138594,0.03900212049484253,-0.13390785455703735,-0.08858097749651961,0.025352537631988525,-0.08376574516296387,-0.08047047662438445,0.056014299392700195,-0.129255473613739,-0.05483787539304785,0.07018160820007324,-0.13357067108154297,-0.08810610729159407,0.05566573143005371,-0.08877545595169067,-0.08921690690220885,0.04076451063156128,-0.05289977788925171,-0.08259849655331664
V,-0.04324871301651001,-0.024346351623535156,-0.02097077705815309,-0.07765358686447144,-0.0789107084274292,-0.03472019956365102,-0.05882453918457031,-0.11420398950576782,-0.049219144889264044,-0.023039519786834717,-0.1319776177406311,-0.062357833990006384,-0.05674082040786743,-0.1810407042503357,-0.028594337784795698,-0.0782773494720459,-0.2532157897949219,-0.05124094189062589,-0.08976781368255615,-0.29782599210739136,-0.06511884407058233,-0.09670913219451904,-0.34036701917648315,-0.07502802685752386,-0.017549872398376465,-0.18441247940063477,-0.0342755675400781,-0.004702925682067871,-0.2674567699432373,-0.05863790065899366,0.010559916496276855,-0.3208664059638977,-0.07254925594583028,0.024714291095733643,-0.3703325390815735,-0.07973340378060811,0.014828383922576904,-0.16461610794067383,-0.04184964523568624,0.023295581340789795,-0.18158423900604248,-0.07293800488963598,0.005521833896636963,-0.11836344003677368,-0.07334184125915044,-0.008675873279571533,-0.07347673177719116,-0.06516688541427129,0.04124647378921509,-0.13113808631896973,-0.05156149939551824,0.04199814796447754,-0.1197366714477539,-0.07662250325932973,0.023105382919311523,-0.07486283779144287,-0.07504105047240728,0.006299316883087158,-0.04347562789916992,-0.06793739871039861
V,-0.05160641670227051,-0.022177815437316895,-0.026564690748500652,-0.09134846925735474,-0.08024454116821289,-0.04582288814549429,-0.06993120908737183,-0.12374109029769897,-0.06559864384894354,-0.027615368366241455,-0.14441150426864624,-0.08410655660395605,-0.06878602504730225,-0.20021384954452515,-0.038093544075536556,-0.09427720308303833,-0.28434205055236816,-0.06681757373576147,-0.10718721151351929,-0.3369632363319397,-0.08451633853678686,-0.11548149585723877,-0.3857728838920593,-0.09699033899073584,-0.023348093032836914,-0.2054956555366516,-0.045489284673976726,-0.007757008075714111,-0.3026074171066284,-0.07736208243136389,0.00935673713684082,-0.3653562366962433,-0.09436698956255896,0.023410797119140625,-0.4210522174835205,-0.10238365782265646,0.015607655048370361,-0.18280702829360962,-0.055057759860801525,0.02529275417327881,-0.21352076530456543,-0.09536405606036169,0.007615149021148682,-0.13814979791641235,-0.09484682930474264,-0.0075601935386657715,-0.08368474245071411,-0.08342459751133902,0.04724693298339844,-0.14449656009674072,-0.06693471176390631,0.04958784580230713,-0.14484727382659912,-0.09976930124526007,0.028442084789276123,-0.0890730619430542,-0.09632516605620367,0.008602678775787354,-0.0480349063873291,-0.08586546731953604
V,-0.049656033515930176,-0.0347747802734375,-0.023899114133371313,-0.08106863498687744,-0.10215383768081665,-0.03944932893062969,-0.048667311668395996,-0.1434922218322754,-0.05547994971419712,-0.0036420226097106934,-0.15868443250656128,-0.07076461091781994,-0.057794928550720215,-0.20663225650787354,-0.03313667550827404,-0.08217579126358032,-0.2891845405101776,-0.057895670087589224,-0.09503740072250366,-0.34058713912963867,-0.07302659228588482,-0.10413646697998047,-0.3874717950820923,-0.08354668542887111,-0.013121426105499268,-0.21057963371276855,-0.04045751914526363,-0.00025141239166259766,-0.3085848093032837,-0.06599122509504696,0.014066159725189209,-0.3692018389701843,-0.08022179678226848,0.025939881801605225,-0.42096585035324097,-0.0876351170256271,0.023479223251342773,-0.1858465075492859,-0.05004806295181652,0.04054081439971924,-0.22159475088119507,-0.08535432294155498,0.025352299213409424,-0.16023653745651245,-0.08817761615063091,0.011167407035827637,-0.1103135347366333,-0.08080801591421505,0.051642000675201416,-0.145236074924469,-0.061643032731069525,0.05947190523147583,-0.15332669019699097,-0.09074141308809658,0.042315781116485596,-0.1072356104850769,-0.08892977461363216,0.026488959789276123,-0.06780862808227539,-0.0812564589097633
V,-0.043258845806121826,-0.03455781936645508,-0.027434391325243723,-0.06350159645080566,-0.09827381372451782,-0.04261599051011444,-0.02854931354522705,-0.1322474479675293,-0.05747101770890595,0.010423660278320312,-0.14567744731903076,-0.07101348729980828,-0.043128371238708496,-0.19472074508666992,-0.03003442043615223,-0.06131869554519653,-0.2717900276184082,-0.05232824700129868,-0.07099473476409912,-0.32034456729888916,-0.06608424278152825,-0.0762987732887268,-0.3659963309764862,-0.07621189149273278,-0.0016605257987976074,-0.19607633352279663,-0.03390362056148888,0.011522114276885986,-0.28151750564575195,-0.05869220512164475,0.02542877197265625,-0.3364276885986328,-0.07371348085058571,0.03883063793182373,-0.38701725006103516,-0.08204550238502861,0.03086906671524048,-0.17152565717697144,-0.040589719435104143,0.054293930530548096,-0.20744556188583374,-0.07652728947056175,0.039376795291900635,-0.14559954404830933,-0.08039694221866966,0.02572178840637207,-0.0976305603981018,-0.0734882721508825,0.05638974905014038,-0.13133829832077026,-0.04949618073356987,0.07166171073913574,-0.1390475034713745,-0.08118853660477043,0.05548274517059326,-0.09582197666168213,-0.08281619789255501,0.03962463140487671,-0.06020331382751465,-0.07710093947304131
V,-0.040460288524627686,-0.033146798610687256,-0.026020713790671834,-0.05854254961013794,-0.09017151594161987,-0.040544609248058805,-0.024037837982177734,-0.12191861867904663,-0.05410146591009379,0.012715399265289307,-0.13326793909072876,-0.06639863055886508,-0.040073394775390625,-0.17641723155975342,-0.03125911083759547,-0.05434530973434448,-0.250399649143219,-0.052014662593023786,-0.062353312969207764,-0.2966617941856384,-0.06360301625670672,-0.06835472583770752,-0.3388071656227112,-0.07132507365884067,-0.0007509589195251465,-0.17983311414718628,-0.03382045280875445,0.011455535888671875,-0.25948357582092285,-0.05636908364238025,0.023520171642303467,-0.3096562623977661,-0.06800371658744098,0.03356987237930298,-0.35393136739730835,-0.07314653944911242,0.030009031295776367,-0.15909528732299805,-0.03891942155303241,0.05179470777511597,-0.18247520923614502,-0.07255300384701968,0.0415574312210083,-0.12662488222122192,-0.07641437900008441,0.030516326427459717,-0.08264654874801636,-0.0692817593807149,0.05335003137588501,-0.12344181537628174,-0.04589794081391574,0.06889444589614868,-0.1275705099105835,-0.07508555304946185,0.05622357130050659,-0.08616304397583008,-0.07602902752103091,0.04227781295776367,-0.05086582899093628,-0.06977346789778949
V,-0.04266047477722168,-0.043074965476989746,-0.026805685684337277,-0.05691748857498169,-0.113189697265625,-0.040124194547786374,-0.016200661659240723,-0.15870115160942078,-0.05316882379378285,0.022825419902801514,-0.1795063316822052,-0.064873633757486,-0.042815208435058594,-0.20115017890930176,-0.0220121870192429,-0.06437575817108154,-0.27815234661102295,-0.0415914001318356,-0.0780266523361206,-0.32829099893569946,-0.054367350265636105,-0.08748805522918701,-0.37231770157814026,-0.06326548554028477,-0.00023120641708374023,-0.20635756850242615,-0.02444976925875153,0.008343040943145752,-0.2963024079799652,-0.04543012179459538,0.015801668167114258,-0.34973838925361633,-0.05886691235031094,0.022962212562561035,-0.3967335969209671,-0.06563622303332295,0.03431493043899536,-0.1842106282711029,-0.030244627818717618,0.05753356218338013,-0.23310640454292297,-0.06454056300248112,0.04707688093185425,-0.17661744356155396,-0.06995015390242543,0.03648650646209717,-0.13073113560676575,-0.06327636338795628,0.06291496753692627,-0.14377549290657043,-0.037798823640002865,0.08090013265609741,-0.17435222864151,-0.06631701238478627,0.0702962875366211,-0.13900604844093323,-0.06644367225493397,0.05841338634490967,-0.1040722131729126,-0.05944105781640019
V,-0.03422421216964722,-0.035484135150909424,-0.024595084047518867,-0.045844972133636475,-0.08849728107452393,-0.038096359378300804,-0.013802587985992432,-0.1202424168586731,-0.0513700679006206,0.017812788486480713,-0.1341814398765564,-0.06319353581091036,-0.0322914719581604,-0.16917204856872559,-0.023428010201655525,-0.04581320285797119,-0.23538023233413696,-0.04220565632601847,-0.05346721410751343,-0.2773677706718445,-0.054070635146103996,-0.057185232639312744,-0.31561946868896484,-0.06254086495061983,0.003824770450592041,-0.17098188400268555,-0.026117002970181602,0.015858352184295654,-0.24464577436447144,-0.04646790251752009,0.026535868644714355,-0.2925555408000946,-0.05972059295197596,0.036658644676208496,-0.33541280031204224,-0.06712563187500109,0.03164494037628174,-0.1493605375289917,-0.031601438677512306,0.05216407775878906,-0.18008798360824585,-0.06253144741674532,0.04214972257614136,-0.13063907623291016,-0.06803399921079745,0.032141029834747314,-0.09099942445755005,-0.06330546588321795,0.052724361419677734,-0.11294746398925781,-0.03893654645105471,0.06856173276901245,-0.12485778331756592,-0.06563082188984026,0.057721078395843506,-0.0920642614364624,-0.06778018773218264,0.04614537954330444,-0.06223088502883911,-0.06339432150741686
W,-0.041711270809173584,-0.01795905828475952,-0.0236357553401092,-0.06474900245666504,-0.06345260143280029,-0.0327638974883655,-0.034558236598968506,-0.10139971971511841,-0.037933203438768714,-0.0007432103157043457,-0.12913888692855835,-0.043473037938127845,-0.07252180576324463,-0.15285402536392212,-0.024275516206870407,-0.10497862100601196,-0.21331626176834106,-0.034986513713846534,-0.12241750955581665,-0.25347018241882324,-0.042301985482225746,-0.13633716106414795,-0.29133474826812744,-0.048879540572414726,-0.039090096950531006,-0.1730823516845703,-0.026920563588390678,-0.05231785774230957,-0.25524377822875977,-0.03726972551132235,-0.05641454458236694,-0.30830228328704834,-0.046683824668178886,-0.06085175275802612,-0.3527735471725464,-0.053179591009865135,-0.0082550048828125,-0.16754436492919922,-0.032308961311827034,0.0022298693656921387,-0.23501354455947876,-0.05259361402178797,0.008495509624481201,-0.28586551547050476,-0.07066536978865656,0.010976314544677734,-0.3317267596721649,-0.08220518664504084,0.02129948139190674,-0.14086347818374634,-0.038792680064688057,0.02407991886138916,-0.16964483261108398,-0.059908422688494056,0.021828532218933105,-0.13456082344055176,-0.06400830582762751,0.018726766109466553,-0.09742194414138794,-0.06576630757237467
W,-0.038330137729644775,-0.023868143558502197,-0.02321549653669308,-0.05769425630569458,-0.0758141279220581,-0.03134395889600228,-0.024724721908569336,-0.10543787479400635,-0.03605429418047379,0.013280034065246582,-0.12240594625473022,-0.04258183352311562,-0.06139731407165527,-0.15413033962249756,-0.0237076111104102,-0.08778893947601318,-0.21575331687927246,-0.0351462509449334,-0.10235446691513062,-0.2567172050476074,-0.0440898347612233,-0.11436277627944946,-0.2958211302757263,-0.051984216641983494,-0.029087722301483154,-0.17288696765899658,-0.026542706039151653,-0.036179184913635254,-0.2527352571487427,-0.03456345535477112,-0.037788987159729004,-0.30577582120895386,-0.04536229334433983,-0.039755046367645264,-0.3514406085014343,-0.053913820159039005,-0.0010421276092529297,-0.16657429933547974,-0.032006702941259846,0.012894034385681152,-0.23124665021896362,-0.05007764659484337,0.018661439418792725,-0.2799500823020935,-0.07133824713190506,0.021522998809814453,-0.324558287858963,-0.08666825629433106,0.025352060794830322,-0.14210659265518188,-0.038723166656097874,0.03211015462875366,-0.1582145094871521,-0.06192492283543061,0.03028017282485962,-0.12253063917160034,-0.07045083827932785,0.027621686458587646,-0.08840340375900269,-0.0757564339753003
W,-0.03484755754470825,-0.02355736494064331,-0.02535795333855617,-0.0497661828994751,-0.06815320253372192,-0.036035007862977864,-0.016558289527893066,-0.09421390295028687,-0.04233738320940006,0.018540382385253906,-0.11339879035949707,-0.05001956882946956,-0.051710665225982666,-0.15130674839019775,-0.028830708070330502,-0.07479536533355713,-0.21051007509231567,-0.04190804722779262,-0.08775180578231812,-0.249828040599823,-0.05197258207076061,-0.0977514386177063,-0.28855448961257935,-0.060180659471683384,-0.01928025484085083,-0.16689527034759521,-0.03039846482747066,-0.024625658988952637,-0.24471372365951538,-0.039800512670211674,-0.02476435899734497,-0.2950921654701233,-0.05030717241638172,-0.02574402093887329,-0.340069055557251,-0.05829499575369823,0.007791459560394287,-0.15853679180145264,-0.03450449097030628,0.021735429763793945,-0.22160857915878296,-0.053505207477741124,0.0296783447265625,-0.26906198263168335,-0.07304923894875515,0.033700406551361084,-0.3132118582725525,-0.08665759029858577,0.033295273780822754,-0.1316477656364441,-0.0398694789695071,0.03969454765319824,-0.15026986598968506,-0.06189854729049671,0.03700000047683716,-0.11541247367858887,-0.0680350280093478,0.03276491165161133,-0.0801851749420166,-0.07140297356122005
W,-0.03058779239654541,-0.028256714344024658,-0.026960543649835245,-0.038060009479522705,-0.07733488082885742,-0.0344287336939999,-4.2557716369628906e-05,-0.10941159725189209,-0.037115342276734964,0.034958481788635254,-0.1298590898513794,-0.04000340338293995,-0.03889620304107666,-0.1624908447265625,-0.02050548541788544,-0.05939203500747681,-0.2264586091041565,-0.030610275747818605,-0.07032537460327148,-0.26747244596481323,-0.04008256207649197,-0.07861477136611938,-0.3059351444244385,-0.047497733789128915,-0.0057621002197265625,-0.17477071285247803,-0.020451841237587587,-0.009665191173553467,-0.25459814071655273,-0.024626164990110055,-0.011317968368530273,-0.3053264617919922,-0.03379356424753155,-0.013814210891723633,-0.34843865036964417,-0.04119365598504032,0.02036106586456299,-0.1638808250427246,-0.02390921238307442,0.03429901599884033,-0.23016226291656494,-0.039142771917028085,0.04112190008163452,-0.27711600065231323,-0.05858005146924938,0.043404221534729004,-0.31955045461654663,-0.07214654918257679,0.04452848434448242,-0.13301724195480347,-0.02914091135804142,0.058595478534698486,-0.16496974229812622,-0.04741404514257397,0.06005215644836426,-0.13796645402908325,-0.05212809081618275,0.057171642780303955,-0.10308897495269775,-0.054476986932201044
W,-0.03743177652359009,-0.022786080837249756,-0.024338325169139807,-0.05730170011520386,-0.06996738910675049,-0.03144537625854582,-0.027794480323791504,-0.10817575454711914,-0.034470747839861815,0.0038741230964660645,-0.13432514667510986,-0.037599987965279524,-0.06052887439727783,-0.15524286031723022,-0.019057605099135344,-0.08963853120803833,-0.21434998512268066,-0.0296578497255382,-0.10504186153411865,-0.25227341055870056,-0.038841578792983,-0.11624634265899658,-0.2883031368255615,-0.04642602769678206,-0.027386784553527832,-0.1717427372932434,-0.020720254313403075,-0.03766822814941406,-0.24975144863128662,-0.026925714370065634,-0.041426002979278564,-0.29716962575912476,-0.03558671442812056,-0.044934868812561035,-0.33796679973602295,-0.042601916622572844,0.000793159008026123,-0.16398745775222778,-0.02594315415268511,0.008201777935028076,-0.2327566146850586,-0.04242316229289145,0.010463297367095947,-0.2775910794734955,-0.0598739978486833,0.009608209133148193,-0.32005518674850464,-0.07198398528640837,0.028706789016723633,-0.134881854057312,-0.03267046405022711,0.030435621738433838,-0.17145657539367676,-0.050576742422038024,0.026868462562561035,-0.14280223846435547,-0.053767446112090056,0.021783173084259033,-0.10884755849838257,-0.05554433880394072
X,-0.04419916868209839,-0.01791524887084961,-0.027152132817505503,-0.0821995735168457,-0.07550764083862305,-0.04288254921972623,-0.08233839273452759,-0.13929376006126404,-0.05795691778600087,-0.056587278842926025,-0.18229418992996216,-0.06967528780639043,-0.06714773178100586,-0.17463761568069458,-0.014355314538775588,-0.07305383682250977,-0.2324478030204773,-0.04277006407916417,-0.07417404651641846,-0.2667607367038727,-0.05579992999970784,-0.06734877824783325,-0.28839004039764404,-0.06292954703509679,-0.024496853351593018,-0.176900714635849,-0.017771816455720568,-0.016989827156066895,-0.2289544641971588,-0.05952838306963315,-0.02587836980819702,-0.1592869758605957,-0.0630307482713448,-0.026863574981689453,-0.1316279172897339,-0.05237077047765126,0.012472867965698242,-0.16278380155563354,-0.02694483717620244,0.01680809259414673,-0.17169761657714844,-0.06465165933310857,0.0036383867263793945,-0.11094337701797485,-0.05169015994012227,0.0032576322555541992,-0.1058659553527832,-0.03173528110325208,0.04809051752090454,-0.13888764381408691,-0.039210541748403216,0.04632765054702759,-0.1370408833026886,-0.05856982489764562,0.03336101770401001,-0.09741878509521484,-0.048414039068816805,0.03001701831817627,-0.09657013416290283,-0.03530854975521436
